,Precision,Learning Rate,Max Depth
0,0.6883116883116883,0.7012987012987013,0.6948051948051948
1,0.7402597402597403,0.7597402597402597,0.7077922077922078
2,0.7532467532467533,0.7662337662337663,0.7272727272727273
3,0.7077922077922078,0.7337662337662337,0.7207792207792207
4,0.7467532467532467,0.7727272727272727,0.7077922077922078
5,0.7662337662337663,0.7467532467532467,0.7272727272727273
6,0.7467532467532467,0.7597402597402597,0.7012987012987013
7,0.7532467532467533,0.7597402597402597,0.7207792207792207
8,0.7467532467532467,0.7467532467532467,0.7207792207792207
